date,time,players
10-14,21:20:00,69157
10-14,21:30:00,69222
10-14,21:40:00,69102
10-14,21:50:00,69206
10-14,22:00:00,69004
10-14,22:10:00,66910
10-14,22:20:00,68463
10-14,22:30:00,69157
10-14,22:40:00,69799
10-14,22:50:00,70623
10-14,23:00:00,71376
10-14,23:10:00,72314
10-14,23:20:00,73399
10-14,23:30:00,74577
10-14,23:40:00,75743
10-14,23:50:00,77118
10-15,00:00:00,78077
10-15,00:10:00,79402
10-15,00:20:00,80585
10-15,00:30:00,81981
10-15,00:40:00,83294
10-15,00:50:00,84599
10-15,01:00:00,85387
10-15,01:10:00,86047
10-15,01:20:00,86868
10-15,01:30:00,87651
10-15,01:40:00,88271
10-15,01:50:00,88574
10-15,02:00:00,88434
10-15,02:10:00,88141
10-15,02:20:00,87795
10-15,02:30:00,87500
10-15,02:40:00,86586
10-15,02:50:00,85837
10-15,03:00:00,84815
10-15,03:10:00,82917
10-15,03:20:00,81443
10-15,03:30:00,80036
10-15,03:40:00,78685
10-15,03:50:00,77232
10-15,04:00:00,75368
10-15,04:10:00,73066
10-15,04:20:00,70897
10-15,04:30:00,68806
10-15,04:40:00,66970
10-15,04:50:00,64950
10-15,05:00:00,62859
10-15,05:10:00,60377
10-15,05:20:00,57926
10-15,05:30:00,55644
10-15,05:40:00,53542
10-15,05:50:00,51778
10-15,06:00:00,49713
10-15,06:10:00,47867
10-15,06:20:00,45817
10-15,06:30:00,44119
10-15,06:40:00,42598
10-15,06:50:00,41086
10-15,07:00:00,39745
10-15,07:10:00,38045
10-15,07:20:00,36757
10-15,07:30:00,35444
10-15,07:40:00,34376
10-15,07:50:00,33364
10-15,08:00:00,32517
10-15,08:10:00,31562
10-15,08:20:00,30730
10-15,08:30:00,30065
10-15,08:40:00,29557
10-15,08:50:00,28923
10-15,09:00:00,28786
10-15,09:10:00,28702
10-15,09:20:00,28616
10-15,09:30:00,28635
10-15,09:40:00,28671
10-15,09:50:00,28830
10-15,10:00:00,28884
10-15,10:10:00,28900
10-15,10:20:00,28976
10-15,10:30:00,29002
10-15,10:40:00,29086
10-15,10:50:00,29090
10-15,11:00:00,29096
10-15,11:10:00,29278
10-15,11:20:00,29674
10-15,11:30:00,29919
10-15,11:40:00,30286
10-15,11:50:00,30801
10-15,12:00:00,31241
10-15,12:10:00,31822
10-15,12:20:00,32530
10-15,12:30:00,33063
10-15,12:40:00,33921
10-15,12:50:00,34625
10-15,13:00:00,35456
10-15,13:10:00,36305
10-15,13:20:00,37228
10-15,13:30:00,38214
10-15,13:40:00,39086
10-15,13:50:00,40156
10-15,14:00:00,40966
10-15,14:10:00,41681
10-15,14:20:00,42517
10-15,14:30:00,43129
10-15,14:40:00,44125
10-15,14:50:00,44976
10-15,15:00:00,45776
10-15,15:10:00,46258
10-15,15:20:00,47046
10-15,15:30:00,47605
10-15,15:40:00,48379
10-15,15:50:00,49041
10-15,16:00:00,49343
10-15,16:10:00,50288
10-15,16:20:00,51076
10-15,16:30:00,51745
10-15,16:40:00,52691
10-15,16:50:00,53567
10-15,17:00:00,54194
10-15,17:10:00,55080
10-15,17:20:00,55984
10-15,17:30:00,56661
10-15,17:40:00,57752
10-15,17:50:00,58515
10-15,18:00:00,59224
10-15,18:10:00,60121
10-15,18:20:00,61162
10-15,18:30:00,61968
10-15,18:40:00,62918
10-15,18:50:00,63592
10-15,19:00:00,64036
10-15,19:10:00,64550
