date,time,players
10-09,19:00:00,49357
10-09,20:00:00,46329
10-09,21:00:00,42050
10-09,22:00:00,37903
10-09,23:00:00,37684
10-10,00:00:00,42018
10-10,01:00:00,45244
10-10,02:00:00,50022
10-10,03:00:00,50209
10-10,04:00:00,53757
10-10,05:00:00,54013
10-10,06:00:00,51773
10-10,07:00:00,53518
10-10,08:00:00,59296
10-10,09:00:00,59866
10-10,10:00:00,65088
10-10,11:00:00,81302
10-10,12:00:00,99942
10-10,13:00:00,116387
10-10,14:00:00,118052
10-10,15:00:00,110566
10-10,16:00:00,83033
10-10,17:00:00,63138
10-10,18:00:00,55317
10-10,19:00:00,52138
10-10,20:00:00,49697
10-10,21:00:00,46054
10-10,22:00:00,42134
10-10,23:00:00,39293
10-11,00:00:00,43628
10-11,01:00:00,48364
10-11,02:00:00,54670
10-11,03:00:00,55248
10-11,04:00:00,60340
10-11,05:00:00,61060
10-11,06:00:00,59801
10-11,07:00:00,62538
10-11,08:00:00,68041
10-11,09:00:00,68431
10-11,10:00:00,74420
10-11,11:00:00,91386
10-11,12:00:00,111492
10-11,13:00:00,129869
10-11,14:00:00,134558
10-11,15:00:00,131819
10-11,16:00:00,109851
10-11,17:00:00,86394
10-11,18:00:00,72292
10-11,19:00:00,65052
10-11,20:00:00,61225
10-11,21:00:00,57037
10-11,22:00:00,51917
10-11,23:00:00,47106
10-12,00:00:00,49015
10-12,01:00:00,56246
10-12,02:00:00,65326
10-12,03:00:00,69332
10-12,04:00:00,75762
10-12,05:00:00,83644
10-12,06:00:00,89709
10-12,07:00:00,94013
10-12,08:00:00,96099
10-12,09:00:00,95512
10-12,10:00:00,88895
10-12,11:00:00,100072
10-12,12:00:00,117011
10-12,13:00:00,130768
10-12,14:00:00,131255
10-12,15:00:00,121649
10-12,16:00:00,93315
10-12,17:00:00,76248
10-12,18:00:00,69734
10-12,19:00:00,67485
10-12,20:00:00,63768
10-12,21:00:00,58486
10-12,22:00:00,52595
10-12,23:00:00,48720
10-13,00:00:00,50407
10-13,01:00:00,52244
10-13,02:00:00,53852
10-13,03:00:00,53749
10-13,04:00:00,53953
10-13,05:00:00,53953
10-13,06:00:00,48899
10-13,07:00:00,48304
10-13,08:00:00,53470
10-13,09:00:00,54664
10-13,10:00:00,59954
10-13,11:00:00,75096
10-13,12:00:00,93361
10-13,13:00:00,110895
10-13,14:00:00,113273
10-13,15:00:00,107308
10-13,16:00:00,80007
10-13,17:00:00,62710
10-13,18:00:00,57233
10-13,19:00:00,55443
10-13,20:00:00,53051
10-13,21:00:00,48888
10-13,22:00:00,43922
10-13,23:00:00,41811
10-13,23:10:00,41631
10-13,23:20:00,41617
10-13,23:30:00,41799
10-13,23:40:00,42261
10-13,23:50:00,42627
10-14,00:00:00,42986
10-14,00:10:00,43487
10-14,00:20:00,44025
10-14,00:30:00,44732
10-14,00:40:00,45435
10-14,00:50:00,46242
10-14,01:00:00,46761
10-14,01:10:00,47298
10-14,01:20:00,47845
10-14,01:30:00,48110
10-14,01:40:00,48259
10-14,01:50:00,48589
10-14,02:00:00,48755
10-14,02:10:00,49070
10-14,02:20:00,49692
10-14,02:30:00,50034
10-14,02:40:00,50485
10-14,02:50:00,50872
10-14,03:00:00,50780
10-14,03:10:00,50290
10-14,03:20:00,49915
10-14,03:30:00,49479
10-14,03:40:00,48474
10-14,03:50:00,47996
10-14,04:00:00,47696
10-14,04:10:00,47641
10-14,04:20:00,48442
10-14,04:30:00,49195
10-14,04:40:00,50073
10-14,04:50:00,50569
10-14,05:00:00,50753
10-14,05:10:00,50393
10-14,05:20:00,49777
10-14,05:30:00,49158
10-14,05:40:00,48231
10-14,05:50:00,47374
10-14,06:00:00,46693
10-14,06:10:00,46128
10-14,06:20:00,45782
10-14,06:30:00,45525
10-14,06:40:00,45422
10-14,06:50:00,45494
10-14,07:00:00,45420
10-14,07:10:00,45397
10-14,07:20:00,45520
10-14,07:30:00,45663
10-14,07:40:00,46142
10-14,07:50:00,46529
10-14,08:00:00,47196
10-14,08:10:00,48033
10-14,08:20:00,48654
10-14,08:30:00,49196
10-14,08:40:00,49842
10-14,08:50:00,50431
10-14,09:00:00,50854
10-14,09:10:00,51382
