date,time,players
10-11,21:00:00,66812
10-11,22:00:00,62670
10-11,23:00:00,57810
10-12,00:00:00,54723
10-12,01:00:00,57217
10-12,02:00:00,59739
10-12,03:00:00,59762
10-12,04:00:00,57906
10-12,05:00:00,54436
10-12,06:00:00,50067
10-12,07:00:00,46445
10-12,08:00:00,45558
10-12,09:00:00,46811
10-12,10:00:00,49358
10-12,11:00:00,55281
10-12,12:00:00,62853
10-12,13:00:00,69199
10-12,14:00:00,71767
10-12,15:00:00,71585
10-12,16:00:00,71958
10-12,17:00:00,74031
10-12,18:00:00,75795
10-12,19:00:00,75851
10-12,20:00:00,73882
10-12,21:00:00,68437
10-12,22:00:00,62660
10-12,23:00:00,58570
10-13,00:00:00,57039
10-13,01:00:00,56599
10-13,02:00:00,54397
10-13,03:00:00,50179
10-13,04:00:00,43900
10-13,05:00:00,39329
10-13,06:00:00,32679
10-13,07:00:00,28786
10-13,08:00:00,27947
10-13,09:00:00,28858
10-13,10:00:00,31653
10-13,11:00:00,37266
10-13,12:00:00,44173
10-13,13:00:00,51287
10-13,14:00:00,53684
10-13,15:00:00,53576
10-13,16:00:00,53590
10-13,17:00:00,55051
10-13,18:00:00,58259
10-13,19:00:00,58564
10-13,20:00:00,57572
10-13,21:00:00,53903
10-13,22:00:00,50162
10-13,23:00:00,49284
10-13,23:10:00,49291
10-13,23:20:00,49314
10-13,23:30:00,49659
10-13,23:40:00,50016
10-13,23:50:00,50207
10-14,00:00:00,50438
10-14,00:10:00,50816
10-14,00:20:00,50914
10-14,00:30:00,51375
10-14,00:40:00,51785
10-14,00:50:00,51944
10-14,01:00:00,51934
10-14,01:10:00,51936
10-14,01:20:00,51846
10-14,01:30:00,51739
10-14,01:40:00,51616
10-14,01:50:00,51178
10-14,02:00:00,50679
10-14,02:10:00,50158
10-14,02:20:00,49458
10-14,02:30:00,48761
10-14,02:40:00,47934
10-14,02:50:00,46849
10-14,03:00:00,45745
10-14,03:10:00,44388
10-14,03:20:00,43060
10-14,03:30:00,41970
10-14,03:40:00,40167
10-14,03:50:00,39047
10-14,04:00:00,38067
10-14,04:10:00,37008
10-14,04:20:00,36166
10-14,04:30:00,35396
10-14,04:40:00,34377
10-14,04:50:00,33489
10-14,05:00:00,32560
10-14,05:10:00,31265
10-14,05:20:00,29976
10-14,05:30:00,28973
10-14,05:40:00,28038
10-14,05:50:00,27187
10-14,06:00:00,26291
10-14,06:10:00,25520
10-14,06:20:00,24783
10-14,06:30:00,24186
10-14,06:40:00,23676
10-14,06:50:00,23143
10-14,07:00:00,22561
10-14,07:10:00,22094
10-14,07:20:00,21827
10-14,07:30:00,21671
10-14,07:40:00,21406
10-14,07:50:00,21255
10-14,08:00:00,21305
10-14,08:10:00,21243
10-14,08:20:00,21189
10-14,08:30:00,21187
10-14,08:40:00,21211
10-14,08:50:00,21287
10-14,09:00:00,21492
10-14,09:10:00,21703
10-14,09:20:00,21921
10-14,09:30:00,22021
10-14,09:40:00,22204
10-14,09:50:00,22621
10-14,10:00:00,22891
10-14,10:10:00,23195
10-14,10:20:00,23541
10-14,10:30:00,23834
10-14,10:40:00,24241
10-14,10:50:00,24659
10-14,11:00:00,25214
10-14,11:10:00,26012
10-14,11:20:00,26693
10-14,11:30:00,27283
10-14,11:40:00,28091
10-14,11:50:00,28966
10-14,12:00:00,29956
10-14,12:10:00,30960
10-14,12:20:00,31955
10-14,12:30:00,33044
10-14,12:40:00,33969
10-14,12:50:00,34989
10-14,13:00:00,35778
10-14,13:10:00,36675
10-14,13:20:00,37543
10-14,13:30:00,38125
10-14,13:40:00,39009
10-14,13:50:00,39562
10-14,14:00:00,40187
10-14,14:10:00,40761
10-14,14:20:00,41265
10-14,14:30:00,41594
10-14,14:40:00,42000
10-14,14:50:00,42310
10-14,15:00:00,42486
10-14,15:10:00,42586
10-14,15:20:00,42955
10-14,15:30:00,43220
10-14,15:40:00,43589
10-14,15:50:00,43898
10-14,16:00:00,44251
10-14,16:10:00,44643
10-14,16:20:00,45259
10-14,16:30:00,45893
10-14,16:40:00,46540
10-14,16:50:00,46893
10-14,17:00:00,47148
10-14,17:10:00,47743
10-14,17:20:00,47904
10-14,17:30:00,48646
10-14,17:40:00,49294
10-14,17:50:00,49815
10-14,18:00:00,50184
10-14,18:10:00,50664
10-14,18:20:00,51100
10-14,18:30:00,51412
10-14,18:40:00,51775
10-14,18:50:00,51879
10-14,19:00:00,51856
10-14,19:10:00,51887
10-14,19:20:00,51936
10-14,19:30:00,51929
10-14,19:40:00,52078
10-14,19:50:00,51933
10-14,20:00:00,51603
10-14,20:10:00,50697
10-14,20:20:00,50333
10-14,20:30:00,49860
10-14,20:40:00,49377
10-14,20:50:00,49082
10-14,21:00:00,48340
10-14,21:10:00,47817
10-14,21:20:00,47109
10-14,21:30:00,46614
10-14,21:40:00,46337
10-14,21:50:00,45925
10-14,22:00:00,45465
10-14,22:10:00,34360
10-14,22:20:00,39034
10-14,22:30:00,40882
10-14,22:40:00,41969
10-14,22:50:00,42136
10-14,23:00:00,38269
10-14,23:10:00,38674
10-14,23:20:00,39828
10-14,23:30:00,41034
10-14,23:40:00,41972
10-14,23:50:00,43136
10-15,00:00:00,43890
10-15,00:10:00,44674
10-15,00:20:00,45495
10-15,00:30:00,46135
10-15,00:40:00,46871
10-15,00:50:00,47325
10-15,01:00:00,47527
10-15,01:10:00,47685
10-15,01:20:00,47875
10-15,01:30:00,47951
10-15,01:40:00,48045
10-15,01:50:00,47862
10-15,02:00:00,47522
10-15,02:10:00,47064
10-15,02:20:00,46662
10-15,02:30:00,46061
10-15,02:40:00,45431
10-15,02:50:00,44818
10-15,03:00:00,44048
10-15,03:10:00,43128
10-15,03:20:00,42154
10-15,03:30:00,41178
10-15,03:40:00,39948
10-15,03:50:00,38944
10-15,04:00:00,37949
10-15,04:10:00,36877
10-15,04:20:00,35839
10-15,04:30:00,34851
10-15,04:40:00,34082
10-15,04:50:00,33263
10-15,05:00:00,32462
10-15,05:10:00,31545
10-15,05:20:00,30563
10-15,05:30:00,29627
10-15,05:40:00,28658
10-15,05:50:00,27852
10-15,06:00:00,27126
10-15,06:10:00,26288
10-15,06:20:00,25654
10-15,06:30:00,25026
10-15,06:40:00,24431
10-15,06:50:00,23950
10-15,07:00:00,23498
10-15,07:10:00,23097
10-15,07:20:00,22880
10-15,07:30:00,22622
10-15,07:40:00,22362
10-15,07:50:00,22239
10-15,08:00:00,22182
10-15,08:10:00,22156
10-15,08:20:00,22132
10-15,08:30:00,22135
10-15,08:40:00,22285
10-15,08:50:00,22467
10-15,09:00:00,22517
10-15,09:10:00,22160
10-15,09:20:00,15430
10-15,09:30:00,17711
10-15,09:40:00,19303
10-15,09:50:00,20417
10-15,10:00:00,21424
10-15,10:10:00,22278
10-15,10:20:00,22965
10-15,10:30:00,23655
10-15,10:40:00,24458
10-15,10:50:00,25307
10-15,11:00:00,26131
10-15,11:10:00,27000
10-15,11:20:00,27782
10-15,11:30:00,28747
10-15,11:40:00,29764
10-15,11:50:00,30875
10-15,12:00:00,31901
10-15,12:10:00,33099
10-15,12:20:00,34272
10-15,12:30:00,35209
10-15,12:40:00,36275
10-15,12:50:00,37203
10-15,13:00:00,38114
10-15,13:10:00,39030
10-15,13:20:00,39953
10-15,13:30:00,41022
10-15,13:40:00,42030
10-15,13:50:00,42706
10-15,14:00:00,43400
10-15,14:10:00,43878
10-15,14:20:00,44252
10-15,14:30:00,44577
10-15,14:40:00,44958
10-15,14:50:00,45202
10-15,15:00:00,45159
10-15,15:10:00,45092
10-15,15:20:00,45111
10-15,15:30:00,44923
10-15,15:40:00,45067
10-15,15:50:00,45295
10-15,16:00:00,45472
10-15,16:10:00,45602
10-15,16:20:00,45833
10-15,16:30:00,46036
10-15,16:40:00,46601
10-15,16:50:00,46872
10-15,17:00:00,47175
10-15,17:10:00,47726
10-15,17:20:00,47835
10-15,17:30:00,47600
10-15,17:40:00,48369
10-15,17:50:00,49269
10-15,18:00:00,50003
10-15,18:10:00,50710
10-15,18:20:00,51348
10-15,18:30:00,51704
10-15,18:40:00,52214
10-15,18:50:00,52478
10-15,19:00:00,52747
10-15,19:10:00,52958
10-15,19:20:00,52879
10-15,19:30:00,52933
10-15,19:40:00,52921
10-15,19:50:00,52674
10-15,20:00:00,52192
10-15,20:10:00,51355
10-15,20:20:00,51066
10-15,20:30:00,50711
10-15,20:40:00,50296
10-15,20:50:00,49724
10-15,21:00:00,49228
10-15,21:10:00,48651
10-15,21:20:00,48196
10-15,21:30:00,47525
10-15,21:40:00,47154
10-15,21:50:00,46874
10-15,22:00:00,46319
10-15,22:10:00,45838
10-15,22:20:00,45795
10-15,22:30:00,45711
10-15,22:40:00,45705
10-15,22:50:00,45719
10-15,23:00:00,45775
10-15,23:10:00,45719
10-15,23:20:00,45955
10-15,23:30:00,46161
10-15,23:40:00,46476
10-15,23:50:00,46762
10-16,00:00:00,47009
10-16,00:10:00,47148
10-16,00:20:00,47406
10-16,00:30:00,47708
10-16,00:40:00,48177
10-16,00:50:00,48599
10-16,01:00:00,48826
10-16,01:10:00,48926
10-16,01:20:00,48854
10-16,01:30:00,48951
10-16,01:40:00,49107
10-16,01:50:00,49299
10-16,02:00:00,49134
10-16,02:10:00,48810
10-16,02:20:00,48427
10-16,02:30:00,47809
10-16,02:40:00,47129
10-16,02:50:00,46423
10-16,03:00:00,45624
10-16,03:10:00,44402
10-16,03:20:00,43296
10-16,03:30:00,42192
10-16,03:40:00,41151
10-16,03:50:00,40274
10-16,04:00:00,39153
10-16,04:10:00,37964
10-16,04:20:00,36876
10-16,04:30:00,35943
10-16,04:40:00,34876
10-16,04:50:00,33985
10-16,05:00:00,33071
10-16,05:10:00,31921
10-16,05:20:00,30295
10-16,05:30:00,29337
10-16,05:40:00,28551
10-16,05:50:00,27843
10-16,06:00:00,27023
10-16,06:10:00,26217
10-16,06:20:00,25590
10-16,06:30:00,25013
10-16,06:40:00,24603
10-16,06:50:00,24127
10-16,07:00:00,23709
10-16,07:10:00,23170
10-16,07:20:00,22425
10-16,07:30:00,22409
10-16,07:40:00,22315
10-16,07:50:00,22219
10-16,08:00:00,22151
10-16,08:10:00,22086
10-16,08:20:00,22023
10-16,08:30:00,22156
10-16,08:40:00,22298
10-16,08:50:00,22438
10-16,09:00:00,22531
