date,time,players
10-15,07:00:00,30330
10-15,07:10:00,29883
10-15,07:20:00,29674
10-15,07:30:00,29577
10-15,07:40:00,29633
10-15,07:50:00,29365
10-15,08:00:00,29240
10-15,08:10:00,28711
10-15,08:20:00,29215
10-15,08:30:00,29300
10-15,08:40:00,29281
10-15,08:50:00,29410
10-15,09:00:00,29260
10-15,09:10:00,28960
10-15,09:20:00,29142
10-15,09:30:00,29712
10-15,09:40:00,29922
10-15,09:50:00,29967
10-15,10:00:00,30090
10-15,10:10:00,30282
10-15,10:20:00,30669
10-15,10:30:00,30782
10-15,10:40:00,32212
10-15,10:50:00,32520
10-15,11:00:00,33160
10-15,11:10:00,33472
10-15,11:20:00,33690
10-15,11:30:00,33234
10-15,11:40:00,31067
10-15,11:50:00,33774
10-15,12:00:00,33794
10-15,12:10:00,34039
10-15,12:20:00,34532
10-15,12:30:00,34941
10-15,12:40:00,34824
10-15,12:50:00,34872
10-15,13:00:00,34819
10-15,13:10:00,35654
10-15,13:20:00,36038
10-15,13:30:00,36258
10-15,13:40:00,36782
10-15,13:50:00,36968
10-15,14:00:00,36328
10-15,14:10:00,37879
10-15,14:20:00,38116
10-15,14:30:00,38378
10-15,14:40:00,38819
10-15,14:50:00,39049
10-15,15:00:00,39360
10-15,15:10:00,39433
10-15,15:20:00,39544
10-15,15:30:00,40123
10-15,15:40:00,40517
10-15,15:50:00,40816
10-15,16:00:00,39812
10-15,16:10:00,40237
10-15,16:20:00,41009
10-15,16:30:00,41576
10-15,16:40:00,42079
10-15,16:50:00,42173
10-15,17:00:00,42718
10-15,17:10:00,42496
10-15,17:20:00,42736
10-15,17:30:00,42976
10-15,17:40:00,43196
10-15,17:50:00,43404
10-15,18:00:00,43452
10-15,18:10:00,54498
10-15,18:20:00,58991
10-15,18:30:00,49240
10-15,18:40:00,43662
10-15,18:50:00,43536
10-15,19:00:00,43536
10-15,19:10:00,43281
10-15,19:20:00,43042
10-15,19:30:00,43034
10-15,19:40:00,42676
10-15,19:50:00,42207
10-15,20:00:00,41867
10-15,20:10:00,41237
10-15,20:20:00,40909
10-15,20:30:00,38176
10-15,20:40:00,37623
10-15,20:50:00,34697
10-15,21:00:00,37572
10-15,21:10:00,37024
10-15,21:20:00,36768
10-15,21:30:00,36033
10-15,21:40:00,35778
10-15,21:50:00,35538
10-15,22:00:00,34185
10-15,22:10:00,33432
10-15,22:20:00,33352
10-15,22:30:00,33588
10-15,22:40:00,33363
10-15,22:50:00,33122
10-15,23:00:00,32665
10-15,23:10:00,32866
10-15,23:20:00,32880
10-15,23:30:00,33346
10-15,23:40:00,32406
10-15,23:50:00,33205
10-16,00:00:00,33377
10-16,00:10:00,33753
10-16,00:20:00,34113
10-16,00:30:00,34415
10-16,00:40:00,35318
10-16,00:50:00,35404
10-16,01:00:00,35452
10-16,01:10:00,33337
10-16,01:20:00,33020
10-16,01:30:00,33760
10-16,01:40:00,34380
10-16,01:50:00,34629
10-16,02:00:00,34655
10-16,02:10:00,34803
10-16,02:20:00,34713
10-16,02:30:00,34741
10-16,02:40:00,34780
10-16,02:50:00,35093
10-16,03:00:00,35056
10-16,03:10:00,34690
10-16,03:20:00,34441
10-16,03:30:00,33942
10-16,03:40:00,34336
10-16,03:50:00,34264
10-16,04:00:00,34492
10-16,04:10:00,34651
10-16,04:20:00,34799
10-16,04:30:00,34647
10-16,04:40:00,34466
10-16,04:50:00,34608
10-16,05:00:00,34528
10-16,05:10:00,34227
10-16,05:20:00,33816
10-16,05:30:00,33635
10-16,05:40:00,33259
10-16,05:50:00,33332
10-16,06:00:00,32073
10-16,06:10:00,31825
10-16,06:20:00,31656
10-16,06:30:00,31599
10-16,06:40:00,31277
10-16,06:50:00,30812
10-16,07:00:00,30400
10-16,07:10:00,29672
10-16,07:20:00,30195
10-16,07:30:00,30160
10-16,07:40:00,30224
10-16,07:50:00,29997
10-16,08:00:00,29961
10-16,08:10:00,29665
10-16,08:20:00,29696
10-16,08:30:00,29785
10-16,08:40:00,29791
10-16,08:50:00,30100
10-16,09:00:00,30146
10-16,09:10:00,30511
10-16,09:20:00,31051
10-16,09:30:00,31613
10-16,09:40:00,33359
10-16,09:50:00,34370
10-16,10:00:00,35501
10-16,10:10:00,37036
10-16,10:20:00,38821
10-16,10:30:00,40168
10-16,10:40:00,41252
10-16,10:50:00,41558
10-16,11:00:00,42123
10-16,11:10:00,42905
10-16,11:20:00,44047
10-16,11:30:00,44895
10-16,11:40:00,46179
10-16,11:50:00,47576
10-16,12:00:00,48876
10-16,12:10:00,50126
10-16,12:20:00,50901
10-16,12:30:00,51811
10-16,12:40:00,52683
10-16,12:50:00,53381
10-16,13:00:00,53569
10-16,13:10:00,53989
10-16,13:20:00,54504
10-16,13:30:00,55327
