date,time,players
10-04,11:00:00,54809
10-04,12:00:00,63282
10-04,13:00:00,71151
10-04,14:00:00,75123
10-04,15:00:00,76159
10-04,16:00:00,75792
10-04,17:00:00,73846
10-04,18:00:00,73968
10-04,19:00:00,73885
10-04,20:00:00,73370
10-04,21:00:00,69999
10-04,22:00:00,62867
10-04,23:00:00,55016
10-05,00:00:00,49801
10-05,01:00:00,49977
10-05,02:00:00,51449
10-05,03:00:00,51491
10-05,04:00:00,50347
10-05,05:00:00,48584
10-05,06:00:00,47728
10-05,07:00:00,46685
10-05,08:00:00,48000
10-05,09:00:00,48921
10-05,10:00:00,52561
10-05,11:00:00,60439
10-05,12:00:00,69590
10-05,13:00:00,76991
10-05,14:00:00,80939
10-05,15:00:00,81342
10-05,16:00:00,80387
10-05,17:00:00,79365
10-05,18:00:00,79740
10-05,19:00:00,79445
10-05,20:00:00,74910
10-05,21:00:00,66825
10-05,22:00:00,57223
10-05,23:00:00,50879
10-06,00:00:00,48858
10-06,01:00:00,49207
10-06,02:00:00,49026
10-06,03:00:00,47261
10-06,04:00:00,42845
10-06,05:00:00,39517
10-06,06:00:00,37726
10-06,07:00:00,36876
10-06,08:00:00,36247
10-06,09:00:00,36394
10-06,10:00:00,38620
10-06,11:00:00,45893
10-06,12:00:00,54747
10-06,13:00:00,63459
10-06,14:00:00,67297
10-06,15:00:00,68792
10-06,16:00:00,68643
10-06,17:00:00,69835
10-06,18:00:00,70425
10-06,19:00:00,70259
10-06,20:00:00,65590
10-06,21:00:00,57902
10-06,22:00:00,50457
10-06,23:00:00,45988
10-07,00:00:00,46892
10-07,01:00:00,47725
10-07,02:00:00,47736
10-07,03:00:00,44021
10-07,04:00:00,43484
10-07,05:00:00,40877
10-07,06:00:00,26494
10-07,07:00:00,35334
10-07,08:00:00,37306
10-07,09:00:00,37719
10-07,10:00:00,40586
10-07,11:00:00,47916
10-07,12:00:00,56932
10-07,13:00:00,64841
10-07,14:00:00,68036
10-07,15:00:00,67540
10-07,16:00:00,68768
10-07,17:00:00,65172
10-07,18:00:00,73146
10-07,19:00:00,73059
10-07,20:00:00,69093
10-07,21:00:00,59733
10-07,22:00:00,51851
10-07,23:00:00,45494
10-08,00:00:00,46959
10-08,01:00:00,48161
10-08,02:00:00,48149
10-08,03:00:00,47098
10-08,04:00:00,43257
10-08,05:00:00,40149
10-08,06:00:00,37627
10-08,07:00:00,36356
10-08,08:00:00,36704
10-08,09:00:00,36976
10-08,10:00:00,39847
10-08,11:00:00,47238
10-08,12:00:00,57195
10-08,13:00:00,64824
10-08,14:00:00,66669
10-08,15:00:00,65844
10-08,16:00:00,64343
10-08,17:00:00,64959
10-08,18:00:00,65657
10-08,19:00:00,65067
10-08,20:00:00,61865
10-08,21:00:00,54937
10-08,22:00:00,47473
10-08,23:00:00,43621
10-09,00:00:00,44004
10-09,01:00:00,44962
10-09,02:00:00,44973
10-09,03:00:00,43674
10-09,04:00:00,39837
10-09,05:00:00,36778
10-09,06:00:00,32862
10-09,07:00:00,31031
10-09,08:00:00,31978
10-09,09:00:00,33441
10-09,10:00:00,37011
10-09,11:00:00,44411
10-09,12:00:00,54058
10-09,13:00:00,62312
10-09,14:00:00,64399
10-09,15:00:00,64436
10-09,16:00:00,63991
10-09,17:00:00,64630
10-09,18:00:00,65925
10-09,19:00:00,65685
10-09,20:00:00,61922
10-09,21:00:00,54399
10-09,22:00:00,47871
10-09,23:00:00,43676
10-10,00:00:00,43854
10-10,01:00:00,44440
10-10,02:00:00,44469
10-10,03:00:00,43741
10-10,04:00:00,40898
10-10,05:00:00,38512
10-10,06:00:00,34112
10-10,07:00:00,32109
10-10,08:00:00,32274
10-10,09:00:00,33848
10-10,10:00:00,38002
10-10,11:00:00,46074
10-10,12:00:00,55844
10-10,13:00:00,64927
10-10,14:00:00,67744
10-10,15:00:00,66798
10-10,16:00:00,64009
10-10,17:00:00,62709
10-10,18:00:00,64015
10-10,19:00:00,64236
10-10,20:00:00,63427
10-10,21:00:00,59656
10-10,22:00:00,53400
10-10,23:00:00,47409
10-11,00:00:00,43321
10-11,01:00:00,45044
10-11,02:00:00,46290
10-11,03:00:00,46227
10-11,04:00:00,44808
10-11,05:00:00,43075
10-11,06:00:00,40103
10-11,07:00:00,38353
10-11,08:00:00,39885
10-11,09:00:00,41343
10-11,10:00:00,45926
10-11,11:00:00,54088
10-11,12:00:00,63472
10-11,13:00:00,71222
10-11,14:00:00,74191
10-11,15:00:00,74384
10-11,16:00:00,72335
10-11,17:00:00,70173
10-11,18:00:00,69418
10-11,19:00:00,68672
10-11,20:00:00,68460
10-11,21:00:00,64653
10-11,22:00:00,58470
10-11,23:00:00,51655
10-12,00:00:00,46583
10-12,01:00:00,46407
10-12,02:00:00,48504
10-12,03:00:00,48460
10-12,04:00:00,47229
10-12,05:00:00,46575
10-12,06:00:00,45615
10-12,07:00:00,45378
10-12,08:00:00,46059
10-12,09:00:00,47040
10-12,10:00:00,50788
10-12,11:00:00,58457
10-12,12:00:00,68021
10-12,13:00:00,75061
10-12,14:00:00,76710
10-12,15:00:00,75494
10-12,16:00:00,72793
10-12,17:00:00,72408
10-12,18:00:00,72923
10-12,19:00:00,72406
10-12,20:00:00,69040
10-12,21:00:00,61132
10-12,22:00:00,52759
10-12,23:00:00,47216
10-13,00:00:00,44843
10-13,01:00:00,45318
10-13,02:00:00,45116
10-13,03:00:00,43848
10-13,04:00:00,39983
10-13,05:00:00,37385
10-13,06:00:00,33582
10-13,07:00:00,31410
10-13,08:00:00,31322
10-13,09:00:00,32354
10-13,10:00:00,35836
10-13,11:00:00,43143
10-13,12:00:00,52868
10-13,13:00:00,60669
10-13,14:00:00,62351
10-13,15:00:00,62307
10-13,16:00:00,61639
10-13,17:00:00,63661
10-13,18:00:00,65794
10-13,19:00:00,65489
10-13,20:00:00,62582
10-13,21:00:00,55499
10-13,22:00:00,48231
10-13,23:00:00,44065
10-13,23:10:00,43529
10-13,23:20:00,43185
10-13,23:30:00,43016
10-13,23:40:00,42717
10-13,23:50:00,42641
10-14,00:00:00,42416
10-14,00:10:00,42261
10-14,00:20:00,42332
10-14,00:30:00,42368
10-14,00:40:00,42555
10-14,00:50:00,42848
10-14,01:00:00,42983
10-14,01:10:00,43094
10-14,01:20:00,43516
10-14,01:30:00,43655
10-14,01:40:00,43636
10-14,01:50:00,43615
10-14,02:00:00,43462
10-14,02:10:00,43200
10-14,02:20:00,43159
10-14,02:30:00,43104
10-14,02:40:00,43030
10-14,02:50:00,42596
10-14,03:00:00,42036
10-14,03:10:00,41086
10-14,03:20:00,40374
10-14,03:30:00,39689
10-14,03:40:00,38687
10-14,03:50:00,38078
10-14,04:00:00,37449
10-14,04:10:00,36903
10-14,04:20:00,36220
10-14,04:30:00,35845
10-14,04:40:00,35345
10-14,04:50:00,34879
10-14,05:00:00,34137
10-14,05:10:00,33334
10-14,05:20:00,32653
10-14,05:30:00,32019
10-14,05:40:00,31460
10-14,05:50:00,30943
10-14,06:00:00,30321
10-14,06:10:00,29698
