date,time,players
10-05,12:00:00,133891
10-05,13:00:00,149336
10-05,14:00:00,149420
10-05,15:00:00,142204
10-05,16:00:00,117318
10-05,17:00:00,96916
10-05,18:00:00,84847
10-05,19:00:00,76388
10-05,20:00:00,68406
10-05,21:00:00,59228
10-05,22:00:00,51008
10-05,23:00:00,44741
10-06,00:00:00,44615
10-06,01:00:00,49208
10-06,02:00:00,52817
10-06,03:00:00,53063
10-06,04:00:00,55190
10-06,05:00:00,64666
10-06,06:00:00,74221
10-06,07:00:00,80905
10-06,08:00:00,81084
10-06,09:00:00,78607
10-06,10:00:00,72354
10-06,11:00:00,94729
10-06,12:00:00,125234
10-06,13:00:00,142598
10-06,14:00:00,142764
10-06,15:00:00,133981
10-06,16:00:00,108734
10-06,17:00:00,88002
10-06,18:00:00,75510
10-06,19:00:00,66339
10-06,20:00:00,58558
10-06,21:00:00,50480
10-06,22:00:00,43658
10-06,23:00:00,39566
10-07,00:00:00,41800
10-07,01:00:00,43376
10-07,02:00:00,46481
10-07,03:00:00,47052
10-07,04:00:00,49951
10-07,05:00:00,55452
10-07,06:00:00,59809
10-07,07:00:00,71934
10-07,08:00:00,74465
10-07,09:00:00,74148
10-07,10:00:00,73011
10-07,11:00:00,98337
10-07,12:00:00,131352
10-07,13:00:00,150622
10-07,14:00:00,150672
10-07,15:00:00,138823
10-07,16:00:00,111393
10-07,17:00:00,72570
10-07,18:00:00,70007
10-07,19:00:00,64357
10-07,20:00:00,57393
10-07,21:00:00,49544
10-07,22:00:00,42624
10-07,23:00:00,35914
10-08,00:00:00,39762
10-08,01:00:00,45606
10-08,02:00:00,50883
10-08,03:00:00,51587
10-08,04:00:00,55695
10-08,05:00:00,64498
10-08,06:00:00,73636
10-08,07:00:00,79829
10-08,08:00:00,81036
10-08,09:00:00,79970
10-08,10:00:00,80098
10-08,11:00:00,108551
10-08,12:00:00,142513
10-08,13:00:00,158472
10-08,14:00:00,157590
10-08,15:00:00,135704
10-08,16:00:00,99479
10-08,17:00:00,78443
10-08,18:00:00,68902
10-08,19:00:00,62022
10-08,20:00:00,56437
10-08,21:00:00,49127
10-08,22:00:00,42763
10-08,23:00:00,39083
10-09,00:00:00,41626
10-09,01:00:00,44947
10-09,02:00:00,47880
10-09,03:00:00,47928
10-09,04:00:00,50225
10-09,05:00:00,50864
10-09,06:00:00,53239
10-09,07:00:00,57795
10-09,08:00:00,62528
10-09,09:00:00,62651
10-09,10:00:00,72967
10-09,11:00:00,102771
10-09,12:00:00,139120
10-09,13:00:00,159370
10-09,14:00:00,159103
10-09,15:00:00,139576
10-09,16:00:00,103871
10-09,17:00:00,82096
10-09,18:00:00,71233
10-09,19:00:00,63750
10-09,20:00:00,57135
10-09,21:00:00,50198
10-09,22:00:00,43228
10-09,23:00:00,36289
10-10,00:00:00,37346
10-10,01:00:00,44434
10-10,02:00:00,49383
10-10,03:00:00,50528
10-10,04:00:00,54829
10-10,05:00:00,56082
10-10,06:00:00,59367
10-10,07:00:00,59674
10-10,08:00:00,63352
10-10,09:00:00,63321
10-10,10:00:00,72740
10-10,11:00:00,102759
10-10,12:00:00,141480
10-10,13:00:00,167524
10-10,14:00:00,167586
10-10,15:00:00,152977
10-10,16:00:00,116726
10-10,17:00:00,91669
10-10,18:00:00,76963
10-10,19:00:00,67384
10-10,20:00:00,60918
10-10,21:00:00,55013
10-10,22:00:00,48440
10-10,23:00:00,43578
10-11,00:00:00,44232
10-11,01:00:00,50277
10-11,02:00:00,56109
10-11,03:00:00,59469
10-11,04:00:00,67125
10-11,05:00:00,73033
10-11,06:00:00,78220
10-11,07:00:00,81438
10-11,08:00:00,81682
10-11,09:00:00,81104
10-11,10:00:00,85749
10-11,11:00:00,113286
10-11,12:00:00,151604
10-11,13:00:00,177102
10-11,14:00:00,178413
10-11,15:00:00,170433
10-11,16:00:00,139246
10-11,17:00:00,110280
10-11,18:00:00,90992
10-11,19:00:00,77495
10-11,20:00:00,67759
10-11,21:00:00,60459
10-11,22:00:00,53340
10-11,23:00:00,47446
10-12,00:00:00,46546
10-12,01:00:00,54509
10-12,02:00:00,64376
10-12,03:00:00,69428
10-12,04:00:00,80163
10-12,05:00:00,95962
10-12,06:00:00,109802
10-12,07:00:00,116260
10-12,08:00:00,116224
10-12,09:00:00,112575
10-12,10:00:00,101161
10-12,11:00:00,127928
10-12,12:00:00,164608
10-12,13:00:00,182420
10-12,14:00:00,181749
10-12,15:00:00,159476
10-12,16:00:00,116345
10-12,17:00:00,92436
10-12,18:00:00,78474
10-12,19:00:00,69812
10-12,20:00:00,61752
10-12,21:00:00,54347
10-12,22:00:00,46784
