date,time,players
10-10,12:00:00,580446
10-10,13:00:00,647157
10-10,14:00:00,646118
10-10,15:00:00,571862
10-10,16:00:00,426034
10-10,17:00:00,320705
10-10,18:00:00,259658
10-10,19:00:00,219241
10-10,20:00:00,188666
10-10,21:00:00,158387
10-10,22:00:00,125043
10-10,23:00:00,95492
10-11,00:00:00,85895
10-11,01:00:00,107975
10-11,02:00:00,141109
10-11,03:00:00,159098
10-11,04:00:00,200268
10-11,05:00:00,244204
10-11,06:00:00,284056
10-11,07:00:00,309297
10-11,08:00:00,314972
10-11,09:00:00,309768
10-11,10:00:00,344436
10-11,11:00:00,466188
10-11,12:00:00,599862
10-11,13:00:00,677453
10-11,14:00:00,678765
10-11,15:00:00,639473
10-11,16:00:00,516512
10-11,17:00:00,402252
10-11,18:00:00,317805
10-11,19:00:00,255700
10-11,20:00:00,211275
10-11,21:00:00,176738
10-11,22:00:00,141970
10-11,23:00:00,107753
10-12,00:00:00,90750
10-12,01:00:00,116762
10-12,02:00:00,157866
10-12,03:00:00,183589
10-12,04:00:00,235474
10-12,05:00:00,320495
10-12,06:00:00,397531
10-12,07:00:00,440510
10-12,08:00:00,445323
10-12,09:00:00,433272
10-12,10:00:00,412402
10-12,11:00:00,521209
10-12,12:00:00,631009
10-12,13:00:00,666946
10-12,14:00:00,660610
10-12,15:00:00,560549
10-12,16:00:00,406362
10-12,17:00:00,308038
10-12,18:00:00,254852
10-12,19:00:00,219920
10-12,20:00:00,185457
10-12,21:00:00,147503
10-12,22:00:00,113420
10-12,23:00:00,86625
10-13,00:00:00,78095
10-13,01:00:00,94592
10-13,02:00:00,117799
10-13,03:00:00,130775
10-13,04:00:00,162290
10-13,05:00:00,188691
10-13,06:00:00,219640
10-13,07:00:00,247285
10-13,08:00:00,257965
10-13,09:00:00,257020
10-13,10:00:00,294990
10-13,11:00:00,414484
10-13,12:00:00,545498
10-13,13:00:00,611471
10-13,14:00:00,610828
10-13,15:00:00,536454
10-13,16:00:00,390353
10-13,17:00:00,290450
10-13,18:00:00,240194
10-13,19:00:00,207253
10-13,20:00:00,174162
10-13,21:00:00,138158
10-13,22:00:00,106345
10-13,23:00:00,82045
10-13,23:10:00,78300
10-13,23:20:00,75534
10-13,23:30:00,73456
10-13,23:40:00,71928
10-13,23:50:00,70818
10-14,00:00:00,69562
10-14,00:10:00,69126
10-14,00:20:00,70299
10-14,00:30:00,71719
10-14,00:40:00,73514
10-14,00:50:00,75566
10-14,01:00:00,77546
10-14,01:10:00,80146
10-14,01:20:00,82874
10-14,01:30:00,85752
10-14,01:40:00,88689
10-14,01:50:00,91906
10-14,02:00:00,95249
10-14,02:10:00,99100
10-14,02:20:00,102927
10-14,02:30:00,106771
10-14,02:40:00,110308
10-14,02:50:00,113085
10-14,03:00:00,115657
10-14,03:10:00,117887
10-14,03:20:00,119610
10-14,03:30:00,121121
10-14,03:40:00,122680
10-14,03:50:00,124778
10-14,04:00:00,127341
10-14,04:10:00,131401
10-14,04:20:00,136969
10-14,04:30:00,143114
10-14,04:40:00,149521
10-14,04:50:00,155855
10-14,05:00:00,161157
10-14,05:10:00,166225
10-14,05:20:00,171050
10-14,05:30:00,175644
10-14,05:40:00,180485
10-14,05:50:00,184581
10-14,06:00:00,188684
10-14,06:10:00,193175
10-14,06:20:00,198424
10-14,06:30:00,203410
10-14,06:40:00,208513
10-14,06:50:00,213206
10-14,07:00:00,217365
10-14,07:10:00,220814
10-14,07:20:00,223757
10-14,07:30:00,226446
10-14,07:40:00,228938
10-14,07:50:00,230891
10-14,08:00:00,231238
10-14,08:10:00,230283
10-14,08:20:00,230223
10-14,08:30:00,229290
10-14,08:40:00,228378
10-14,08:50:00,227879
10-14,09:00:00,226147
10-14,09:10:00,225855
10-14,09:20:00,224297
10-14,09:30:00,222304
10-14,09:40:00,220503
10-14,09:50:00,219821
10-14,10:00:00,221739
10-14,10:10:00,225641
10-14,10:20:00,230371
10-14,10:30:00,237253
