date,time,players
10-13,23:20:00,49886
10-13,23:30:00,49876
10-13,23:40:00,50257
10-13,23:50:00,50574
10-14,00:00:00,50781
10-14,00:10:00,51242
10-14,00:20:00,51709
10-14,00:30:00,52022
10-14,00:40:00,52388
10-14,00:50:00,52719
10-14,01:00:00,52932
10-14,01:10:00,53177
10-14,01:20:00,53371
10-14,01:30:00,53396
10-14,01:40:00,53431
10-14,01:50:00,53187
10-14,02:00:00,52973
10-14,02:10:00,52386
10-14,02:20:00,51781
10-14,02:30:00,51193
10-14,02:40:00,50428
10-14,02:50:00,49693
10-14,03:00:00,48880
10-14,03:10:00,47622
10-14,03:20:00,46437
10-14,03:30:00,45379
10-14,03:40:00,43934
10-14,03:50:00,42879
10-14,04:00:00,41838
10-14,04:10:00,40738
10-14,04:20:00,39595
10-14,04:30:00,38737
10-14,04:40:00,37796
10-14,04:50:00,36855
10-14,05:00:00,35986
10-14,05:10:00,34787
10-14,05:20:00,33840
10-14,05:30:00,32723
10-14,05:40:00,31733
10-14,05:50:00,30896
10-14,06:00:00,30045
10-14,06:10:00,29271
10-14,06:20:00,28705
10-14,06:30:00,28220
10-14,06:40:00,27816
10-14,06:50:00,27490
10-14,07:00:00,27183
10-14,07:10:00,26679
10-14,07:20:00,26431
10-14,07:30:00,26259
10-14,07:40:00,26145
10-14,07:50:00,26146
10-14,08:00:00,26095
10-14,08:10:00,26002
10-14,08:20:00,26086
10-14,08:30:00,26082
10-14,08:40:00,26092
10-14,08:50:00,26218
10-14,09:00:00,26465
10-14,09:10:00,26758
10-14,09:20:00,26996
10-14,09:30:00,27084
10-14,09:40:00,27301
10-14,09:50:00,27523
10-14,10:00:00,27796
10-14,10:10:00,27907
10-14,10:20:00,28320
10-14,10:30:00,28619
10-14,10:40:00,29142
10-14,10:50:00,29642
10-14,11:00:00,30142
10-14,11:10:00,30714
10-14,11:20:00,31364
10-14,11:30:00,31942
10-14,11:40:00,32924
10-14,11:50:00,33851
10-14,12:00:00,34730
10-14,12:10:00,35919
10-14,12:20:00,36996
10-14,12:30:00,38036
10-14,12:40:00,39186
10-14,12:50:00,40344
10-14,13:00:00,41304
10-14,13:10:00,42195
10-14,13:20:00,43343
10-14,13:30:00,44222
10-14,13:40:00,45195
10-14,13:50:00,45958
10-14,14:00:00,46691
10-14,14:10:00,47349
10-14,14:20:00,47958
10-14,14:30:00,48551
10-14,14:40:00,49009
10-14,14:50:00,49286
10-14,15:00:00,49378
10-14,15:10:00,49415
10-14,15:20:00,49471
10-14,15:30:00,49518
10-14,15:40:00,49410
10-14,15:50:00,49433
10-14,16:00:00,49351
10-14,16:10:00,49058
10-14,16:20:00,48999
10-14,16:30:00,49173
10-14,16:40:00,49574
10-14,16:50:00,49895
10-14,17:00:00,50225
10-14,17:10:00,50895
10-14,17:20:00,51205
10-14,17:30:00,52279
10-14,17:40:00,53148
10-14,17:50:00,53853
10-14,18:00:00,54532
10-14,18:10:00,55480
10-14,18:20:00,56369
10-14,18:30:00,57177
10-14,18:40:00,58263
10-14,18:50:00,58981
10-14,19:00:00,59707
10-14,19:10:00,60028
10-14,19:20:00,60619
10-14,19:30:00,61057
10-14,19:40:00,61236
10-14,19:50:00,61208
10-14,20:00:00,60935
10-14,20:10:00,60045
10-14,20:20:00,59115
10-14,20:30:00,58346
10-14,20:40:00,57325
10-14,20:50:00,56547
10-14,21:00:00,55513
10-14,21:10:00,54130
10-14,21:20:00,52866
10-14,21:30:00,51633
10-14,21:40:00,50467
10-14,21:50:00,49297
10-14,22:00:00,48288
10-14,22:10:00,44546
10-14,22:20:00,45109
10-14,22:30:00,44663
10-14,22:40:00,44371
10-14,22:50:00,44186
10-14,23:00:00,44228
10-14,23:10:00,44317
10-14,23:20:00,44598
10-14,23:30:00,44922
10-14,23:40:00,45547
10-14,23:50:00,45912
10-15,00:00:00,46141
10-15,00:10:00,46822
10-15,00:20:00,47417
10-15,00:30:00,47919
10-15,00:40:00,48624
10-15,00:50:00,49147
10-15,01:00:00,49566
10-15,01:10:00,50021
10-15,01:20:00,50251
10-15,01:30:00,50561
10-15,01:40:00,50666
10-15,01:50:00,50628
10-15,02:00:00,50246
10-15,02:10:00,49523
10-15,02:20:00,49011
10-15,02:30:00,48498
10-15,02:40:00,48051
10-15,02:50:00,47452
10-15,03:00:00,46535
10-15,03:10:00,45450
10-15,03:20:00,44359
10-15,03:30:00,43393
10-15,03:40:00,42318
10-15,03:50:00,41275
10-15,04:00:00,40294
10-15,04:10:00,39131
10-15,04:20:00,38119
10-15,04:30:00,37181
10-15,04:40:00,36281
