date,time,players
10-05,21:00:00,58724
10-05,22:00:00,50808
10-05,23:00:00,45605
10-06,00:00:00,51416
10-06,01:00:00,65020
10-06,02:00:00,80567
10-06,03:00:00,86878
10-06,04:00:00,99895
10-06,05:00:00,120805
10-06,06:00:00,137647
10-06,07:00:00,146212
10-06,08:00:00,147182
10-06,09:00:00,144426
10-06,10:00:00,128910
10-06,11:00:00,151601
10-06,12:00:00,179407
10-06,13:00:00,195284
10-06,14:00:00,196126
10-06,15:00:00,187292
10-06,16:00:00,156480
10-06,17:00:00,122916
10-06,18:00:00,96509
10-06,19:00:00,77733
10-06,20:00:00,63689
10-06,21:00:00,53603
10-06,22:00:00,45996
10-06,23:00:00,42059
10-07,00:00:00,47176
10-07,01:00:00,59935
10-07,02:00:00,77273
10-07,03:00:00,87631
10-07,04:00:00,100153
10-07,05:00:00,114866
10-07,06:00:00,125444
10-07,07:00:00,143289
10-07,08:00:00,148101
10-07,09:00:00,147950
10-07,10:00:00,139273
10-07,11:00:00,162852
10-07,12:00:00,189418
10-07,13:00:00,203109
10-07,14:00:00,203395
10-07,15:00:00,192952
10-07,16:00:00,159760
10-07,17:00:00,108105
10-07,18:00:00,93848
10-07,19:00:00,76876
10-07,20:00:00,63654
10-07,21:00:00,53497
10-07,22:00:00,46459
10-07,23:00:00,42226
10-08,00:00:00,49913
10-08,01:00:00,63982
10-08,02:00:00,80742
10-08,03:00:00,90419
10-08,04:00:00,105833
10-08,05:00:00,130850
10-08,06:00:00,147547
10-08,07:00:00,157807
10-08,08:00:00,160327
10-08,09:00:00,159327
10-08,10:00:00,149728
10-08,11:00:00,175306
10-08,12:00:00,204144
10-08,13:00:00,219088
10-08,14:00:00,219275
10-08,15:00:00,193570
10-08,16:00:00,140539
10-08,17:00:00,101593
10-08,18:00:00,79071
10-08,19:00:00,62925
10-08,20:00:00,56098
10-08,21:00:00,49001
10-08,22:00:00,43557
10-08,23:00:00,39979
10-09,00:00:00,46419
10-09,01:00:00,54557
10-09,02:00:00,68303
10-09,03:00:00,75068
10-09,04:00:00,95092
