date,time,players
10-10,03:00:00,25097
10-10,04:00:00,23186
10-10,05:00:00,21710
10-10,06:00:00,21782
10-10,07:00:00,23101
10-10,08:00:00,25207
10-10,09:00:00,27376
10-10,10:00:00,29801
10-10,11:00:00,32565
10-10,12:00:00,35821
10-10,13:00:00,38753
10-10,14:00:00,42118
10-10,15:00:00,45493
10-10,16:00:00,47780
10-10,17:00:00,51056
10-10,18:00:00,53350
10-10,19:00:00,53512
10-10,20:00:00,52728
10-10,21:00:00,48904
10-10,22:00:00,44447
10-10,23:00:00,39488
10-11,00:00:00,34932
10-11,01:00:00,31804
10-11,02:00:00,30079
10-11,03:00:00,28199
10-11,04:00:00,26840
10-11,05:00:00,25496
10-11,06:00:00,26322
10-11,07:00:00,28147
10-11,08:00:00,31064
10-11,09:00:00,34612
10-11,10:00:00,37945
10-11,11:00:00,41631
10-11,12:00:00,45160
10-11,13:00:00,48663
10-11,14:00:00,52097
10-11,15:00:00,55189
10-11,16:00:00,57338
10-11,17:00:00,59135
10-11,18:00:00,60738
10-11,19:00:00,60632
10-11,20:00:00,59536
10-11,21:00:00,54810
10-11,22:00:00,50212
10-11,23:00:00,44220
10-12,00:00:00,38518
10-12,01:00:00,34445
10-12,02:00:00,32089
10-12,03:00:00,30157
10-12,04:00:00,28740
10-12,05:00:00,27945
10-12,06:00:00,29420
10-12,07:00:00,32014
10-12,08:00:00,35576
10-12,09:00:00,39909
10-12,10:00:00,43905
10-12,11:00:00,47820
10-12,12:00:00,51804
10-12,13:00:00,55790
10-12,14:00:00,58776
10-12,15:00:00,61777
10-12,16:00:00,63263
10-12,17:00:00,64160
10-12,18:00:00,64479
10-12,19:00:00,62989
10-12,20:00:00,58441
10-12,21:00:00,50273
10-12,22:00:00,43782
10-12,23:00:00,38163
10-13,00:00:00,34111
10-13,01:00:00,31462
10-13,02:00:00,28820
10-13,03:00:00,25727
10-13,04:00:00,23295
10-13,05:00:00,22087
10-13,06:00:00,21960
10-13,07:00:00,23040
10-13,08:00:00,24837
10-13,09:00:00,26999
10-13,10:00:00,29518
10-13,11:00:00,31889
10-13,12:00:00,35072
10-13,13:00:00,39013
10-13,14:00:00,42829
10-13,15:00:00,47657
10-13,16:00:00,51997
10-13,17:00:00,55222
10-13,18:00:00,56170
10-13,19:00:00,55511
10-13,20:00:00,52154
10-13,21:00:00,45831
10-13,22:00:00,39919
10-13,23:00:00,35303
10-13,23:10:00,34268
10-13,23:20:00,33920
10-13,23:30:00,33567
10-13,23:40:00,33154
10-13,23:50:00,32772
10-14,00:00:00,32293
10-14,00:10:00,31724
10-14,00:20:00,31462
10-14,00:30:00,31077
10-14,00:40:00,30836
10-14,00:50:00,30533
10-14,01:00:00,30159
10-14,01:10:00,29679
10-14,01:20:00,29476
10-14,01:30:00,29104
10-14,01:40:00,28685
10-14,01:50:00,28353
10-14,02:00:00,27755
10-14,02:10:00,27253
10-14,02:20:00,26992
10-14,02:30:00,26592
10-14,02:40:00,26080
10-14,02:50:00,25628
10-14,03:00:00,25163
10-14,03:10:00,24303
10-14,03:20:00,23995
10-14,03:30:00,23611
10-14,03:40:00,22859
10-14,03:50:00,22466
10-14,04:00:00,21961
10-14,04:10:00,21330
10-14,04:20:00,21169
10-14,04:30:00,20964
10-14,04:40:00,20807
10-14,04:50:00,20601
10-14,05:00:00,20367
10-14,05:10:00,20077
10-14,05:20:00,20052
10-14,05:30:00,19946
10-14,05:40:00,19855
10-14,05:50:00,19888
10-14,06:00:00,19885
10-14,06:10:00,19879
10-14,06:20:00,20115
10-14,06:30:00,20197
10-14,06:40:00,20287
10-14,06:50:00,20413
10-14,07:00:00,20529
10-14,07:10:00,20692
10-14,07:20:00,20995
10-14,07:30:00,21259
10-14,07:40:00,21551
10-14,07:50:00,21839
10-14,08:00:00,22006
10-14,08:10:00,22327
10-14,08:20:00,22752
10-14,08:30:00,23073
10-14,08:40:00,23456
10-14,08:50:00,23849
10-14,09:00:00,23966
10-14,09:10:00,24441
10-14,09:20:00,24777
10-14,09:30:00,25174
10-14,09:40:00,25597
10-14,09:50:00,25965
10-14,10:00:00,26150
10-14,10:10:00,26662
10-14,10:20:00,27032
10-14,10:30:00,27436
10-14,10:40:00,27846
10-14,10:50:00,28225
10-14,11:00:00,28393
10-14,11:10:00,28748
10-14,11:20:00,29264
10-14,11:30:00,29720
10-14,11:40:00,30081
10-14,11:50:00,30502
10-14,12:00:00,30706
10-14,12:10:00,31251
10-14,12:20:00,31673
10-14,12:30:00,32179
10-14,12:40:00,32756
10-14,12:50:00,33295
10-14,13:00:00,33481
10-14,13:10:00,34346
10-14,13:20:00,35085
10-14,13:30:00,35738
10-14,13:40:00,36484
10-14,13:50:00,37107
10-14,14:00:00,37417
10-14,14:10:00,38340
10-14,14:20:00,39136
10-14,14:30:00,39735
10-14,14:40:00,40355
10-14,14:50:00,40899
10-14,15:00:00,41158
10-14,15:10:00,41928
10-14,15:20:00,42884
10-14,15:30:00,43557
10-14,15:40:00,44365
10-14,15:50:00,45208
10-14,16:00:00,45828
10-14,16:10:00,46607
10-14,16:20:00,47423
10-14,16:30:00,48145
10-14,16:40:00,48965
10-14,16:50:00,49516
10-14,17:00:00,49678
10-14,17:10:00,50275
10-14,17:20:00,50777
10-14,17:30:00,51471
10-14,17:40:00,51985
10-14,17:50:00,52260
10-14,18:00:00,52388
10-14,18:10:00,52485
10-14,18:20:00,52918
10-14,18:30:00,53162
10-14,18:40:00,53139
10-14,18:50:00,53046
10-14,19:00:00,52737
10-14,19:10:00,52091
10-14,19:20:00,51761
10-14,19:30:00,51321
10-14,19:40:00,50703
10-14,19:50:00,50045
10-14,20:00:00,49280
10-14,20:10:00,48327
10-14,20:20:00,47504
10-14,20:30:00,46577
10-14,20:40:00,45630
10-14,20:50:00,44633
10-14,21:00:00,43191
10-14,21:10:00,41160
10-14,21:20:00,40496
10-14,21:30:00,39794
10-14,21:40:00,38981
10-14,21:50:00,38033
10-14,22:00:00,37143
10-14,22:10:00,34240
10-14,22:20:00,34281
10-14,22:30:00,34036
10-14,22:40:00,33568
10-14,22:50:00,33097
10-14,23:00:00,32590
10-14,23:10:00,31886
10-14,23:20:00,31572
10-14,23:30:00,31346
10-14,23:40:00,31097
10-14,23:50:00,30696
10-15,00:00:00,30291
10-15,00:10:00,29938
10-15,00:20:00,29859
10-15,00:30:00,29624
10-15,00:40:00,29396
10-15,00:50:00,29195
10-15,01:00:00,28854
10-15,01:10:00,28266
10-15,01:20:00,28023
10-15,01:30:00,27824
10-15,01:40:00,27494
10-15,01:50:00,27088
10-15,02:00:00,26698
10-15,02:10:00,26138
10-15,02:20:00,25905
10-15,02:30:00,25537
10-15,02:40:00,25130
10-15,02:50:00,24763
10-15,03:00:00,24285
10-15,03:10:00,23628
10-15,03:20:00,23320
10-15,03:30:00,22897
10-15,03:40:00,22489
10-15,03:50:00,22148
10-15,04:00:00,21655
10-15,04:10:00,21069
10-15,04:20:00,20873
10-15,04:30:00,20605
10-15,04:40:00,20397
10-15,04:50:00,20171
10-15,05:00:00,19910
10-15,05:10:00,19644
10-15,05:20:00,19598
10-15,05:30:00,19578
10-15,05:40:00,19435
10-15,05:50:00,19413
10-15,06:00:00,19356
10-15,06:10:00,19496
10-15,06:20:00,19579
10-15,06:30:00,19609
10-15,06:40:00,19698
10-15,06:50:00,19858
10-15,07:00:00,19941
10-15,07:10:00,20136
10-15,07:20:00,20342
10-15,07:30:00,20467
10-15,07:40:00,20686
10-15,07:50:00,20919
10-15,08:00:00,21026
10-15,08:10:00,21375
10-15,08:20:00,21622
10-15,08:30:00,21924
10-15,08:40:00,22190
10-15,08:50:00,22436
10-15,09:00:00,22495
10-15,09:10:00,22979
10-15,09:20:00,23429
10-15,09:30:00,23763
10-15,09:40:00,24049
10-15,09:50:00,24427
10-15,10:00:00,24623
10-15,10:10:00,24973
10-15,10:20:00,25381
10-15,10:30:00,25776
10-15,10:40:00,26011
10-15,10:50:00,26309
10-15,11:00:00,26493
10-15,11:10:00,27028
10-15,11:20:00,27475
10-15,11:30:00,27780
10-15,11:40:00,28212
10-15,11:50:00,28604
10-15,12:00:00,28804
10-15,12:10:00,29510
10-15,12:20:00,30195
10-15,12:30:00,30782
10-15,12:40:00,31395
10-15,12:50:00,31916
10-15,13:00:00,32106
10-15,13:10:00,32894
10-15,13:20:00,33597
10-15,13:30:00,34235
10-15,13:40:00,34911
10-15,13:50:00,35510
10-15,14:00:00,35932
10-15,14:10:00,36614
10-15,14:20:00,37304
10-15,14:30:00,37969
10-15,14:40:00,38574
10-15,14:50:00,39069
10-15,15:00:00,39323
10-15,15:10:00,40382
10-15,15:20:00,41297
10-15,15:30:00,41896
10-15,15:40:00,42714
10-15,15:50:00,43506
10-15,16:00:00,43909
10-15,16:10:00,44711
10-15,16:20:00,45518
